0.44023,0.10082,-0.14259,-0.063607,-0.51275,-0.24423,-0.20657,-0.39368,-0.28864,-0.30114,0.051076,-0.10108,-0.17208,-0.27749,-0.17676,0.1355,0.13675,0.043557,-0.25877,-0.24553,0.34091,0.37423,-0.31093,-0.29934,-0.10149,0.15871,0.0050244,0.20117,0.40332,0.40632
0.15875,0.70136,-0.054878,-0.338,-0.48995,-0.28025,-0.43833,-0.39232,-0.26033,-0.14644,0.19737,0.14216,0.31208,0.098013,0.18789,0.21581,0.22625,-0.25361,-0.063046,-0.22841,0.61778,-0.10182,-0.36545,-0.39787,0.0011912,-0.067936,0.044026,-0.018206,0.73033,0.51303
0.18264,0.78562,0.021279,-0.54036,-0.51984,-0.23896,-0.47209,-0.25142,0.033381,0.37321,-0.054638,0.47447,0.60812,0.18529,0.44285,0.12117,0.33928,-0.067492,-0.21258,-0.15312,0.45909,-0.12392,-0.25447,-0.43401,0.42008,-0.23906,-0.012114,0.41842,0.51103,0.15926
0.29828,0.65652,0.26874,-0.56335,-0.4683,-0.11634,0.13725,0.5017,0.5695,0.49817,0.085008,0.48481,0.38068,0.5972,0.40198,0.27706,-0.0082294,-0.042759,0.070075,-0.30496,0.16859,-0.22374,-0.096196,-0.16801,0.33903,-0.441,0.33529,0.55525,0.095422,0.012409
0.33064,0.65646,0.23004,-0.12212,-0.28828,0.19404,0.50036,0.55415,0.35585,-0.048048,0.21507,0.22489,0.24142,0.1191,-0.09685,-0.1308,0.29202,0.043087,-0.2088,0.015548,0.063101,-0.19357,-0.21743,0.26659,-0.068404,-0.023232,0.0446,0.13733,-0.25796,-0.25578
