0.035771
0.019183
-0.0077763
-0.0080968
0.04323
-0.0037477
-0.013871
0.0037285
-0.014259
-0.0011745
0.001996
-0.0063963
-0.00084601
0.0072189
0.0099176
0.018614
0.0043559
-0.012075
-0.030533
0.0010816
-0.014477
-0.0027748
0.0060071
0.023148
-0.0048984
-0.010535
0.021496
0.02247
-0.00057546
0.010667
-0.0070405
0.057408
-0.012535
-0.013767
0.020075
0.0057589
0.0097677
0.030269
-0.038758
-1.6494e-05
0.014746
0.021305
-0.018123
0.014863
0.023725
0.03285
0.0116
0.0026858
-0.013791
0.0054304
0.032778
0.040888
0.010815
-0.001747
-0.0011343
0.021367
-0.047007
0.016519
-0.02587
-0.00096316
0.042752
-0.007069
-0.0030123
-0.0031849
-0.00083421
-0.015079
-0.017968
0.0028571
0.0060282
0.058326
0.035389
-0.0038133
-0.0049363
0.0052772
0.022719
0.036295
0.030739
0.038063
-0.012629
0.0021837
0.042873
0.089832
0.058207
-0.025519
